id,year,state_name,state_code,district_name,district_code,registration_circles,murder_with_rape,other_murder,abetment_suicide_of_child,attempt_to_commit_murder,infanticide,foeticide,exposure_and_abandonment,simple_hurt,grievous_hurt,missing_child_kidnapped,other_kidnp_abductn_sec_363,kidnp_abductn_purpose_begging,kidnp_abductn_order_to_murder,kidnp_for_ransom,kidnp_abductn_minor_girls,procuratn_minor_girls,import_girls_frm_frgn_cnt,other_kidnp_abductn,humn_traffick_children,sell_minors_prost_boys,sell_minors_prost_girls,buy_minors_prost_boys,buy_minors_prost_girls,rape,atmpt_to_commit_rape,assault_women_intnt_outrage_modsty,insult_to_modesty_women,other_ipc_crimes,sec_4_6_pocso_act_girls,sec_4_6_pocso_act_boys,sec_8_10_pocso_act_girls,sec_8_10_pocso_act_boys,sec_12_pocso_act_girls,sec_12_pocso_act_boys,sec_14_15_pocso_girls,sec_14_15_pocso_boys,sec_377_pocso_act_girls,sec_377_pocso_act_boys,sec_17_22_pocso_act_girls,sec_17_22_pocso_act_boys,offences_care_takers,other_offences_juveniles,procur_induc_children_sake_prost,detain_prsn_whr_prost_carried,other_immoral_traffic,child_labour,prohib_child_marriage,transplantn_human_organs,pub_trns_mat_depict_child_sexul_explicit,other_cyber_crimes_agnst_children,other_sll_crimes,
331,2022,Karnataka,29,Yadgir,635,Yadgiri,0,1,0,0,0,0,1,0,0,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,33,0,8,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,2,0,0,85
332,2022,Karnataka,29,Belagavi,527,Belagavi City,0,4,1,3,0,0,0,3,1,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,114
333,2022,Karnataka,29,Kalaburagi,538,Kalaburgi City,1,1,0,0,0,0,6,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,87
334,2022,Karnataka,29,Vijayanagar,738,Vijayanagara,0,0,2,0,0,0,2,0,0,5,19,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,48,0,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,101
335,2022,Kerala,32,Alappuzha,554,Alapuzha,0,1,0,1,0,0,2,9,0,3,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,11,85,3,97,4,16,0,2,0,0,4,0,1,3,7,0,0,0,0,0,0,2,0,0,258
336,2022,Kerala,32,Ernakulam,555,Ernakulam Commr.,0,3,0,0,0,0,0,15,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,6,4,72,3,4,6,1,0,2,0,0,0,1,0,0,12,0,0,0,0,0,0,9,0,0,206
337,2022,Kerala,32,Ernakulam,555,Ernakulam Rural,0,2,0,0,0,0,0,6,1,5,14,0,0,0,1,2,0,1,0,0,0,0,0,0,1,97,7,9,85,1,47,3,9,1,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,4,306
338,2022,Kerala,32,Idukki,556,Idukki,0,4,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,5,129,2,31,3,6,0,0,0,0,1,1,0,2,20,0,0,0,0,1,0,0,0,0,266
339,2022,Kerala,32,Kannur,557,Kannur City,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,20,7,55,14,4,0,1,0,0,0,0,0,9,8,0,0,0,0,1,0,0,0,0,132
340,2022,Kerala,32,Kasaragod,558,Kasargod,0,0,0,1,0,0,1,11,4,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,17,77,6,51,11,7,0,1,0,0,7,0,0,1,7,0,0,0,0,0,0,4,0,0,215
341,2022,Kerala,32,Kollam,559,Kollam Commr.,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,60,0,75,6,25,3,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,203
342,2022,Kerala,32,Kollam,559,Kollam Rural,0,0,0,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,105,3,82,0,12,2,6,0,0,1,1,0,0,15,0,0,0,0,0,0,2,0,2,249
343,2022,Kerala,32,Kottayam,560,Kottayam,0,0,0,0,0,0,0,6,0,5,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,74,3,26,81,2,14,6,3,2,0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,251
344,2022,Kerala,32,Kozhikode,561,Kozhikode Commr.,0,0,0,1,0,0,2,35,1,0,34,0,0,0,0,2,0,0,1,0,0,0,0,0,0,82,2,29,47,2,4,12,1,3,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,265
345,2022,Kerala,32,Kozhikode,561,Kozhikode Rural,0,2,1,0,0,0,4,10,0,2,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,136,0,15,61,0,8,16,2,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,3,0,0,301
346,2022,Kerala,32,Malappuram,562,Malappuram,0,4,0,1,0,0,3,42,4,5,30,0,0,0,0,1,0,6,1,0,0,0,0,0,0,218,6,26,150,64,3,26,1,1,2,1,0,8,0,0,2,3,0,0,0,0,0,0,11,0,2,621
347,2022,Kerala,32,Palakkad,563,Palakkad,0,1,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121,4,0,134,0,2,12,2,0,0,0,0,6,1,0,0,10,0,0,0,0,2,0,27,0,0,345
348,2022,Kerala,32,Pathanamthitta,564,Pathanamthitta,0,2,0,1,0,0,0,9,3,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,114,1,57,5,3,2,1,0,0,7,1,0,0,22,0,0,0,0,0,0,1,0,2,261
349,2022,Kerala,32,Thiruvananthapuram,565,Railways,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
350,2022,Kerala,32,Thrissur,566,Thrissur Rural,0,3,0,2,0,0,0,18,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,27,55,0,74,0,21,0,3,0,0,13,4,0,3,4,0,0,0,0,0,0,5,0,0,296
351,2022,Kerala,32,Thiruvananthapuram,565,Trivandrum Commr.,0,1,0,0,0,0,0,3,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,58,5,73,3,11,0,7,1,0,0,0,0,0,20,0,0,0,0,0,0,19,0,2,223
352,2022,Kerala,32,Thiruvananthapuram,565,Trivandrum Rural,0,3,1,2,0,0,0,13,5,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,203,0,179,10,19,2,1,0,0,14,0,0,6,55,0,0,0,0,1,0,6,2,0,575
353,2022,Kerala,32,Wayanad,567,Wayanadu,0,1,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,81,0,50,6,5,0,0,3,0,4,0,0,20,2,0,0,0,0,0,0,10,2,1,228
354,2022,Kerala,32,Thiruvananthapuram,565,Crime Branch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2022,Kerala,32,Kannur,557,Kannur Rural,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,3,25,1,53,7,18,4,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,141
356,2022,Madhya Pradesh,23,Agar Malwa,667,Agar,0,0,1,2,0,1,0,190,4,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
357,2022,Madhya Pradesh,23,Alirajpur,639,Alirajpur,0,0,0,0,1,0,0,12,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
358,2022,Madhya Pradesh,23,Anuppur,390,Anuppur,1,3,3,0,0,0,3,37,2,130,9,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,31,49,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299
359,2022,Madhya Pradesh,23,Ashoknagar,391,Ashok Nagar,0,0,2,0,0,0,4,23,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,215
360,2022,Madhya Pradesh,23,Balaghat,392,Balaghat,1,2,1,0,1,0,1,30,0,189,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,72,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347
361,2022,Madhya Pradesh,23,Barwani,393,Barwani,0,2,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
362,2022,Madhya Pradesh,23,Betul,394,Betul,0,3,0,1,0,0,2,0,0,16,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,21,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,267
363,2022,Madhya Pradesh,23,Bhind,395,Bhind,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
364,2022,Madhya Pradesh,23,Bhopal,396,Bhopal Commissionarate,0,4,1,2,0,0,5,73,4,551,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,111,151,4,57,0,11,0,8,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,996
365,2022,Madhya Pradesh,23,Bhopal,396,Bhopal Railway,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
366,2022,Madhya Pradesh,23,Burhanpur,397,Burhanpur,0,1,0,0,0,0,0,2,0,83,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,3,33,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,156
367,2022,Madhya Pradesh,23,Chhatarpur,398,Chhatarpur,0,2,3,0,0,0,11,13,0,233,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,81,70,0,49,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
368,2022,Madhya Pradesh,23,Chhindwara,399,Chhindwara,0,1,0,0,0,0,0,30,0,0,157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,44,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
369,2022,Madhya Pradesh,23,Damoh,400,Damoh,0,2,2,0,0,0,9,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
370,2022,Madhya Pradesh,23,Datia,401,Datia,1,1,0,0,0,0,1,19,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,131
371,2022,Madhya Pradesh,23,Dewas,402,Dewas,0,2,0,1,0,0,0,67,1,149,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,4,120,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404
372,2022,Madhya Pradesh,23,Dhar,403,Dhar,0,3,5,4,1,0,8,100,2,382,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,4,169,0,48,0,1,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,1,749
373,2022,Madhya Pradesh,23,Dindori,404,Dindori,1,1,1,0,0,0,1,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
374,2022,Madhya Pradesh,23,Guna,406,Guna,1,6,1,0,1,0,3,44,9,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,71,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,231
375,2022,Madhya Pradesh,23,Gwalior,407,Gwalior,2,5,6,3,0,0,7,16,2,277,0,0,1,0,12,0,0,2,0,0,0,0,2,0,0,0,0,97,120,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,641
376,2022,Madhya Pradesh,23,Harda,408,Harda,0,1,1,0,0,0,0,9,0,0,86,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,20,64,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,229
377,2022,Madhya Pradesh,23,Narmadapuram,409,Narmadapuram,1,1,3,1,1,1,1,111,0,149,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,64,0,49,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,395
378,2022,Madhya Pradesh,23,Indore,410,Indore Commissionarate,1,6,1,3,0,0,8,89,2,636,0,0,0,0,20,0,0,1,4,0,0,0,0,0,0,0,0,15,197,0,90,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,1,0,0,1082
379,2022,Madhya Pradesh,23,Indore,410,Indore Railway,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
380,2022,Madhya Pradesh,23,Jabalpur,411,Jabalpur,1,1,0,0,0,0,9,116,0,0,459,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,144,0,117,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,859
381,2022,Madhya Pradesh,23,Jabalpur,411,Jabalpur Railway,0,0,1,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
382,2022,Madhya Pradesh,23,Jhabua,412,Jhabua,0,3,1,0,0,0,4,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,0,17,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,271
383,2022,Madhya Pradesh,23,Katni,413,Katni,0,1,2,1,0,0,2,0,0,60,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,330
384,2022,Madhya Pradesh,23,Indore,410,Khandwa,0,0,0,0,0,0,3,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,80,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
385,2022,Madhya Pradesh,23,Khargone,414,Khargone,0,2,2,2,1,1,3,23,1,127,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,212,0,53,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,483
386,2022,Madhya Pradesh,23,Mandla,415,Mandla,1,2,2,0,0,0,6,1,1,0,168,0,0,0,11,10,0,0,1,0,0,0,0,0,0,0,0,78,24,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,328
387,2022,Madhya Pradesh,23,Mandsaur,416,Mandsaur,1,0,0,0,0,0,4,13,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,239
388,2022,Madhya Pradesh,23,Morena,417,Morena,0,0,0,0,0,0,1,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,76,0,32,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,365
389,2022,Madhya Pradesh,23,Narsinghpur,418,Narsinghpur,0,2,1,0,0,0,3,8,3,110,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,67,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296
390,2022,Madhya Pradesh,23,Neemuch,419,Neemuch,0,0,0,0,0,0,0,1,0,62,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,8,45,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
391,2022,Madhya Pradesh,23,Panna,420,Panna,0,2,5,1,0,0,4,65,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
392,2022,Madhya Pradesh,23,Raisen,421,Raisen,0,3,2,2,1,1,1,31,3,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,40,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541
393,2022,Madhya Pradesh,23,Rajgarh,422,Rajgarh,0,0,2,0,2,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,89,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,256
394,2022,Madhya Pradesh,23,Ratlam,423,Ratlam,0,2,2,0,0,0,7,9,2,0,227,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,142,123,0,43,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,585
395,2022,Madhya Pradesh,23,Rewa,424,Rewa,1,1,2,3,0,0,8,16,15,504,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,152,124,0,65,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,907
396,2022,Madhya Pradesh,23,Sagar,425,Sagar,0,1,4,3,0,0,1,172,5,101,0,0,0,0,239,6,0,0,0,0,1,0,0,0,0,0,1,51,168,0,117,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,874
397,2022,Madhya Pradesh,23,Satna,426,Satna,1,3,4,0,0,0,11,14,2,124,0,0,0,0,305,0,0,0,1,0,0,0,0,0,0,0,0,47,44,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599
398,2022,Madhya Pradesh,23,Seoni,428,Seoni,0,1,0,0,0,0,1,0,0,0,0,0,0,0,191,0,0,31,2,0,0,0,0,0,0,0,0,19,24,0,58,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,330
399,2022,Madhya Pradesh,23,Shahdol,429,Shahdol,2,3,4,3,2,0,4,60,3,174,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,18,58,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367
400,2022,Madhya Pradesh,23,Shajapur,430,Shajapur,0,2,0,1,0,0,0,70,0,43,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,61,0,53,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241
401,2022,Madhya Pradesh,23,Sheopur,431,Sheopur,0,1,2,0,0,0,0,35,2,32,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135
402,2022,Madhya Pradesh,23,Shivpuri,432,Shivpuri,1,3,2,0,0,0,6,16,11,0,194,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,182,66,0,67,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,555
403,2022,Madhya Pradesh,23,Sidhi,433,Sidhi,0,0,6,0,0,0,6,21,4,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,188,31,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452
404,2022,Madhya Pradesh,23,Sehore,427,Sehore,0,2,0,0,0,0,4,0,0,32,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,18,128,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
405,2022,Madhya Pradesh,23,Singrauli,638,Singrauli,0,2,3,0,0,1,3,7,1,124,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,28,64,0,24,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,271
406,2022,Madhya Pradesh,23,Tikamgarh,434,Tikamgarh,0,2,3,0,0,0,7,25,0,0,89,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,28,51,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,256
407,2022,Madhya Pradesh,23,Ujjain,435,Ujjain,1,0,2,1,0,0,1,59,1,0,246,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,78,59,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554
408,2022,Madhya Pradesh,23,Umaria,436,Umaria,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
409,2022,Madhya Pradesh,23,Vidisha,437,Vidisha,0,1,5,1,0,0,3,57,6,182,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,99,0,61,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,451
410,2022,Madhya Pradesh,23,Cyber Crime Cell,9999,Cyber Crime Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,132
411,2022,Madhya Pradesh,23,Niwari,722,Niwari,0,0,0,0,0,0,0,15,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84
412,2022,Madhya Pradesh,23,Bhopal,396,Bhopal Rural,0,2,2,1,0,0,0,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
413,2022,Madhya Pradesh,23,Indore,410,Indore Rural,0,3,0,0,0,0,2,35,1,124,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,266
414,2022,Maharashtra,27,Ahmednagar,466,Ahmednagar,0,0,0,0,13,0,0,1,1,0,525,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,136,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,892
415,2022,Maharashtra,27,Akola,467,Akola,0,3,2,0,1,0,3,15,5,64,51,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,74,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,299
416,2022,Maharashtra,27,Amravati,468,Amravati Commr.,0,2,1,1,0,0,1,0,0,0,107,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,97,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,3,1,1,283
417,2022,Maharashtra,27,Amravati,468,Amravati Rural,0,1,0,0,0,0,1,1,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,91,0,77,0,16,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,363
418,2022,Maharashtra,27,Aurangabad,469,Aurangabad Commr.,0,3,0,2,0,2,7,6,1,213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,50,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,349
419,2022,Maharashtra,27,Aurangabad,469,Aurangabad Rural,0,4,2,0,0,0,4,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,223
420,2022,Maharashtra,27,Beed,470,Beed,0,5,3,1,0,5,2,7,3,119,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,87,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,310
421,2022,Maharashtra,27,Bhandara,471,Bhandara,1,1,1,0,0,1,0,2,0,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,26,0,33,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,150
422,2022,Maharashtra,27,Buldhana,472,Buldhana,0,3,3,0,0,0,4,6,1,39,108,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,7,59,0,92,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,4,0,0,0,0,341
423,2022,Maharashtra,27,Chandrapur,473,Chandrapur,0,3,0,1,0,0,3,4,0,153,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,415
424,2022,Maharashtra,27,Dhule,474,Dhule,0,1,0,0,0,0,2,0,0,135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,203
425,2022,Maharashtra,27,Gadchiroli,475,Gadchiroli,0,0,0,1,0,1,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
426,2022,Maharashtra,27,Gondia,476,Gondia,0,0,0,0,0,0,2,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,52,0,27,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,234
427,2022,Maharashtra,27,Hingoli,477,Hingoli,0,1,2,0,0,0,1,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94
428,2022,Maharashtra,27,Jalgaon,478,Jalgaon,0,5,2,3,0,1,3,0,0,6,212,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,112,0,64,0,1,0,6,0,0,4,0,0,0,2,0,0,0,0,5,0,1,0,0,438
429,2022,Maharashtra,27,Jalna,479,Jalna,0,4,4,1,0,0,1,0,0,0,105,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,40,0,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,208
